cycles	fc bursts	specops	hw	sw	s-in	s-out	possible	checked	adhoc_w	adhoc_t
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20656	0	666	666	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
20672	0	667	667	0	 	 	0	0	0
